continent,location,date,total_cases_per_million,total_deaths_per_million,total_vaccinations_per_million
Europe,Latvia,22/01/2022,175613.054,2583.951,1482900
Europe,Latvia,21/01/2022,172386.086,2579.088,1480600
Europe,Latvia,20/01/2022,169746.479,2571.523,1475300
Europe,Latvia,19/01/2022,167000.423,2562.337,1470300
Europe,Latvia,18/01/2022,164997.887,2558.015,1464800
Europe,Latvia,17/01/2022,164154.942,2555.853,1459600
Europe,Latvia,16/01/2022,162998.594,2553.692,1455700
Europe,Latvia,15/01/2022,161342.423,2546.127,1454800
Europe,Latvia,14/01/2022,159922.384,2539.643,1452000
Europe,Latvia,13/01/2022,158535.847,2534.239,1444800
Europe,Latvia,12/01/2022,157217.935,2522.352,1438800
Europe,Latvia,11/01/2022,156007.012,2518.569,1432300
Europe,Latvia,10/01/2022,155540.15,2516.948,1425700
Europe,Latvia,09/01/2022,154994.397,2512.625,1420600
Europe,Latvia,08/01/2022,154013.662,2508.302,1419600
Europe,Latvia,07/01/2022,152999.426,2499.117,1415400
Europe,Latvia,06/01/2022,151921.969,2492.632,1407000
Europe,Latvia,05/01/2022,150930.428,2485.608,1399700
Europe,Latvia,04/01/2022,150050.739,2482.366,1392600
Europe,Latvia,03/01/2022,149688.164,2474.26,1386200
Europe,Latvia,02/01/2022,149590.901,2473.18,1381600
Europe,Latvia,31/12/2021,148875.479,2464.534,1380900
Europe,Latvia,01/01/2022,149500.663,2469.397,1380900
Europe,Latvia,30/12/2021,148202.203,2460.211,1380800
Europe,Latvia,29/12/2021,147489.482,2447.243,1376900
Europe,Latvia,28/12/2021,146848.628,2435.355,1370300
Europe,Latvia,27/12/2021,146667.61,2433.194,1363500
Europe,Latvia,26/12/2021,146557.92,2431.573,1357800
Europe,Latvia,25/12/2021,146491.997,2428.331,1357600
Europe,Latvia,24/12/2021,145979.746,2425.629,1357300
Europe,Latvia,23/12/2021,145464.252,2419.145,1357200
Europe,Latvia,22/12/2021,145060.071,2413.201,1352500
Europe,Latvia,21/12/2021,144524.584,2406.717,1345200
Europe,Latvia,20/12/2021,144348.43,2401.313,1338200
Europe,Latvia,19/12/2021,144119.862,2398.071,1332600
Europe,Latvia,18/12/2021,143628.144,2393.748,1331700
Europe,Latvia,17/12/2021,143173.71,2387.805,1328700
Europe,Latvia,16/12/2021,142669.024,2381.861,1321300
Europe,Latvia,15/12/2021,142190.274,2372.134,1314300
Europe,Latvia,14/12/2021,141687.749,2364.569,1306600
Europe,Latvia,13/12/2021,141541.315,2364.029,1299300
Europe,Latvia,12/12/2021,141281.406,2359.166,1294300
Europe,Latvia,11/12/2021,140846.425,2355.924,1293200
Europe,Latvia,10/12/2021,140495.198,2349.98,1289500
Europe,Latvia,09/12/2021,140066.701,2337.012,1281800
Europe,Latvia,08/12/2021,139636.583,2323.503,1274800
Europe,Latvia,07/12/2021,139171.882,2311.075,1267500
Europe,Latvia,06/12/2021,139047.602,2305.671,1260400
Europe,Latvia,05/12/2021,138789.855,2302.429,1255100
Europe,Latvia,04/12/2021,138397.021,2295.405,1254000
Europe,Latvia,03/12/2021,138006.348,2286.759,1250200
Europe,Latvia,02/12/2021,137621.619,2276.493,1242700
Europe,Latvia,01/12/2021,137064.519,2258.121,1235900
Europe,Latvia,30/11/2021,136561.453,2245.152,1228900
Europe,Latvia,29/11/2021,136391.243,2240.289,1222700
Europe,Latvia,28/11/2021,136127.553,2231.644,1217300
Europe,Latvia,27/11/2021,135630.972,2222.458,1216100
Europe,Latvia,26/11/2021,135158.706,2206.247,1212600
Europe,Latvia,25/11/2021,134567.023,2195.44,1205100
Europe,Latvia,24/11/2021,133875.916,2165.181,1198600
Europe,Latvia,23/11/2021,133177.244,2143.567,1191900
Europe,Latvia,22/11/2021,132988.662,2134.381,1185600
Europe,Latvia,21/11/2021,132722.27,2128.977,1179800
Europe,Latvia,20/11/2021,132388.874,2118.17,1178800
Europe,Latvia,19/11/2021,132148.419,2107.903,1175400
Europe,Latvia,18/11/2021,131488.652,2093.854,1172100
Europe,Latvia,17/11/2021,130677.587,2051.167,1171400
Europe,Latvia,16/11/2021,130095.631,2034.416,1164000
Europe,Latvia,15/11/2021,129867.604,2032.795,1157600
Europe,Latvia,14/11/2021,129454.236,2017.665,1152000
Europe,Latvia,13/11/2021,128685.859,1990.107,1150400
Europe,Latvia,12/11/2021,127935.854,1970.114,1144900
Europe,Latvia,11/11/2021,127191.252,1944.178,1136900
Europe,Latvia,10/11/2021,126278.602,1924.185,1128700
Europe,Latvia,09/11/2021,125494.555,1899.329,1120400
Europe,Latvia,08/11/2021,125265.987,1890.683,1112500
Europe,Latvia,07/11/2021,124587.848,1876.094,1105300
Europe,Latvia,06/11/2021,123567.669,1860.964,1103400
Europe,Latvia,05/11/2021,122583.692,1837.729,1097900
Europe,Latvia,04/11/2021,121315.492,1812.332,1088900
Europe,Latvia,03/11/2021,119846.822,1788.017,1080900
Europe,Latvia,02/11/2021,118828.803,1764.782,1072500
Europe,Latvia,01/11/2021,118411.653,1756.136,1064900
Europe,Latvia,31/10/2021,117439.024,1747.49,1058800
Europe,Latvia,30/10/2021,115883.358,1726.417,1057200
Europe,Latvia,29/10/2021,114393.074,1712.908,1052300
Europe,Latvia,28/10/2021,112815.794,1678.326,1043500
Europe,Latvia,27/10/2021,111083.433,1660.494,1035800
Europe,Latvia,26/10/2021,109939.513,1646.445,1028100
Europe,Latvia,25/10/2021,109460.223,1635.098,1021100
Europe,Latvia,24/10/2021,108243.356,1629.694,1014700
Europe,Latvia,23/10/2021,106659.051,1615.645,1013000
Europe,Latvia,22/10/2021,104966.136,1602.677,1007400
Europe,Latvia,21/10/2021,103380.21,1590.249,998200
Europe,Latvia,20/10/2021,101975.842,1577.28,989600
Europe,Latvia,19/10/2021,100974.574,1564.852,981500
Europe,Latvia,18/10/2021,100297.516,1561.07,973800
Europe,Latvia,17/10/2021,99013.106,1556.207,966700
Europe,Latvia,16/10/2021,97500.667,1549.722,964000
Europe,Latvia,15/10/2021,96343.239,1543.238,957100
Europe,Latvia,14/10/2021,95042.077,1531.891,947600
Europe,Latvia,13/10/2021,93833.855,1522.705,940000
Europe,Latvia,12/10/2021,93090.335,1512.979,932200
Europe,Latvia,11/10/2021,92548.904,1511.898,925800
Europe,Latvia,10/10/2021,91814.569,1509.737,920800
Europe,Latvia,09/10/2021,90912.726,1505.954,919000
Europe,Latvia,08/10/2021,89996.834,1503.793,914600
Europe,Latvia,07/10/2021,89050.141,1498.389,908800
Europe,Latvia,06/10/2021,88147.217,1489.744,904600
Europe,Latvia,05/10/2021,87601.464,1482.179,900200
Europe,Latvia,04/10/2021,87342.637,1481.098,896300
Europe,Latvia,03/10/2021,86784.456,1475.695,893200
Europe,Latvia,02/10/2021,86141.44,1470.291,892100
Europe,Latvia,01/10/2021,85532.466,1468.13,889500
Europe,Latvia,30/09/2021,84879.724,1462.186,884800
Europe,Latvia,29/09/2021,84229.683,1458.944,880300
Europe,Latvia,28/09/2021,83795.242,1453,876000
Europe,Latvia,27/09/2021,83638.541,1450.298,872400
Europe,Latvia,26/09/2021,83332.163,1449.217,868900
Europe,Latvia,25/09/2021,82891.237,1445.435,868000
Europe,Latvia,24/09/2021,82507.589,1442.193,864800
Europe,Latvia,23/09/2021,82088.278,1440.031,859900
Europe,Latvia,22/09/2021,81724.082,1436.249,856100
Europe,Latvia,21/09/2021,81457.15,1429.224,852500
Europe,Latvia,20/09/2021,81355.024,1426.523,849100
Europe,Latvia,19/09/2021,81136.722,1426.523,846400
Europe,Latvia,18/09/2021,80843.853,1423.821,845800
Europe,Latvia,17/09/2021,80555.847,1422.2,843500
Europe,Latvia,16/09/2021,80233.798,1420.039,839500
Europe,Latvia,15/09/2021,79857.175,1416.256,836400
Europe,Latvia,14/09/2021,79608.614,1411.933,833100
Europe,Latvia,13/09/2021,79535.667,1409.772,830300
Europe,Latvia,12/09/2021,79323.309,1408.691,827700
Europe,Latvia,11/09/2021,79096.903,1405.989,827200
Europe,Latvia,10/09/2021,78832.672,1403.828,825600
Europe,Latvia,09/09/2021,78567.901,1402.207,822000
Europe,Latvia,08/09/2021,78319.88,1400.586,818900
Europe,Latvia,07/09/2021,78151.832,1398.425,815100
Europe,Latvia,06/09/2021,78090.232,1396.804,812300
Europe,Latvia,05/09/2021,77896.787,1396.263,810000
Europe,Latvia,04/09/2021,77702.261,1396.263,809400
Europe,Latvia,03/09/2021,77510.977,1394.102,807500
Europe,Latvia,02/09/2021,77327.258,1393.561,804000
Europe,Latvia,01/09/2021,77073.834,1393.021,801100
Europe,Latvia,31/08/2021,76945.772,1390.319,797900
Europe,Latvia,30/08/2021,76902.003,1390.319,794600
Europe,Latvia,29/08/2021,76796.095,1390.319,791400
Europe,Latvia,28/08/2021,76657.765,1390.319,790800
Europe,Latvia,27/08/2021,76559.962,1389.239,788900
Europe,Latvia,26/08/2021,76478.91,1388.698,785000
Europe,Latvia,25/08/2021,76344.363,1388.158,782000
Europe,Latvia,24/08/2021,76253.044,1388.158,778300
Europe,Latvia,23/08/2021,76213.598,1388.158,775000
Europe,Latvia,22/08/2021,76159.023,1387.618,772100
Europe,Latvia,21/08/2021,76072.567,1387.618,771400
Europe,Latvia,20/08/2021,76000.7,1387.077,769400
Europe,Latvia,19/08/2021,75921.809,1386.537,765600
Europe,Latvia,18/08/2021,75824.546,1385.997,762500
Europe,Latvia,17/08/2021,75741.333,1384.916,758500
Europe,Latvia,16/08/2021,75714.855,1383.835,755200
Europe,Latvia,15/08/2021,75675.41,1383.835,752600
Europe,Latvia,14/08/2021,75617.052,1383.835,752000
Europe,Latvia,13/08/2021,75548.428,1383.835,749800
Europe,Latvia,12/08/2021,75490.61,1383.835,746300
Europe,Latvia,11/08/2021,75425.768,1383.835,743400
Europe,Latvia,10/08/2021,75358.225,1382.754,739300
Europe,Latvia,09/08/2021,75336.07,1382.754,736100
Europe,Latvia,08/08/2021,75296.085,1382.754,733500
Europe,Latvia,07/08/2021,75262.042,1382.754,732900
Europe,Latvia,06/08/2021,75218.815,1382.214,730700
Europe,Latvia,05/08/2021,75180.99,1382.214,727100
Europe,Latvia,04/08/2021,75128.576,1381.133,724300
Europe,Latvia,03/08/2021,75068.057,1381.133,720700
Europe,Latvia,02/08/2021,75054.008,1381.133,717300
Europe,Latvia,01/08/2021,75034.555,1381.133,714700
Europe,Latvia,31/07/2021,74999.973,1381.133,713900
Europe,Latvia,30/07/2021,74955.664,1380.053,711800
Europe,Latvia,29/07/2021,74919.461,1380.053,708100
Europe,Latvia,28/07/2021,74877.314,1378.972,705100
Europe,Latvia,27/07/2021,74840.57,1377.891,701300
Europe,Latvia,26/07/2021,74828.142,1377.891,697900
Europe,Latvia,25/07/2021,74797.882,1377.891,694800
Europe,Latvia,24/07/2021,74774.647,1377.351,694000
Europe,Latvia,23/07/2021,74754.114,1377.351,691500
Europe,Latvia,22/07/2021,74730.339,1377.351,688000
Europe,Latvia,21/07/2021,74696.837,1376.27,684500
Europe,Latvia,20/07/2021,74667.658,1374.109,680500
Europe,Latvia,19/07/2021,74654.149,1373.568,676800
Europe,Latvia,18/07/2021,74636.318,1373.568,674000
Europe,Latvia,17/07/2021,74615.244,1373.028,673300
Europe,Latvia,16/07/2021,74590.388,1373.028,671400
Europe,Latvia,15/07/2021,74570.395,1372.488,668300
Europe,Latvia,14/07/2021,74552.023,1371.407,665700
Europe,Latvia,13/07/2021,74523.385,1370.326,662500
Europe,Latvia,12/07/2021,74513.658,1370.326,658900
Europe,Latvia,11/07/2021,74494.206,1370.326,655400
Europe,Latvia,10/07/2021,74476.915,1370.326,654200
Europe,Latvia,09/07/2021,74458.543,1369.786,649900
Europe,Latvia,08/07/2021,74431.525,1369.246,643700
Europe,Latvia,07/07/2021,74405.589,1367.625,639000
Europe,Latvia,06/07/2021,74380.732,1366.004,633500
Europe,Latvia,05/07/2021,74368.845,1366.004,628700
Europe,Latvia,04/07/2021,74352.094,1364.923,624500
Europe,Latvia,03/07/2021,74319.673,1364.923,623300
Europe,Latvia,02/07/2021,74298.059,1361.681,618600
Europe,Latvia,01/07/2021,74259.694,1357.898,611900
Europe,Latvia,30/06/2021,74205.659,1355.197,605500
Europe,Latvia,29/06/2021,74157.568,1352.495,597500
Europe,Latvia,28/06/2021,74141.358,1352.495,589700
Europe,Latvia,27/06/2021,74119.203,1352.495,581300
Europe,Latvia,26/06/2021,74098.13,1351.414,580100
Europe,Latvia,25/06/2021,74087.323,1350.874,578400
Europe,Latvia,23/06/2021,74014.375,1349.253,576700
Europe,Latvia,24/06/2021,74069.491,1349.253,576700
Europe,Latvia,22/06/2021,73946.832,1348.712,576400
Europe,Latvia,21/06/2021,73925.218,1348.712,570900
Europe,Latvia,20/06/2021,73885.232,1347.091,564200
Europe,Latvia,19/06/2021,73839.843,1342.769,562300
Europe,Latvia,18/06/2021,73781.485,1341.148,557700
Europe,Latvia,17/06/2021,73705.296,1337.365,548400
Europe,Latvia,16/06/2021,73621.001,1331.421,541200
Europe,Latvia,15/06/2021,73543.731,1327.098,532600
Europe,Latvia,14/06/2021,73503.745,1327.098,525600
Europe,Latvia,13/06/2021,73455.114,1324.397,520000
Europe,Latvia,12/06/2021,73358.931,1323.316,519100
Europe,Latvia,11/06/2021,73262.749,1320.074,514600
Europe,Latvia,10/06/2021,73156.841,1311.969,505200
Europe,Latvia,09/06/2021,73024.995,1309.267,496000
Europe,Latvia,08/06/2021,72886.666,1303.863,486100
Europe,Latvia,07/06/2021,72845.599,1303.863,476300
Europe,Latvia,06/06/2021,72772.652,1300.621,468200
Europe,Latvia,05/06/2021,72634.323,1297.92,465400
Europe,Latvia,04/06/2021,72494.372,1292.516,459300
Europe,Latvia,03/06/2021,72334.429,1289.274,448500
Europe,Latvia,02/06/2021,72146.387,1285.492,436700
Europe,Latvia,01/06/2021,71974.016,1283.87,424800
Europe,Latvia,31/05/2021,71919.44,1280.628,413300
Europe,Latvia,30/05/2021,71822.177,1280.628,406200
Europe,Latvia,29/05/2021,71656.831,1274.685,404000
Europe,Latvia,28/05/2021,71465.547,1272.523,397600
Europe,Latvia,27/05/2021,71277.505,1268.741,384100
Europe,Latvia,26/05/2021,71063.527,1265.499,372200
Europe,Latvia,25/05/2021,70828.475,1257.934,360400
Europe,Latvia,24/05/2021,70756.068,1256.853,349200
Europe,Latvia,23/05/2021,70630.166,1255.232,342900
Europe,Latvia,22/05/2021,70391.872,1247.667,341400
Europe,Latvia,21/05/2021,70134.126,1243.344,334700
Europe,Latvia,20/05/2021,69865.572,1241.723,323800
Europe,Latvia,19/05/2021,69536.499,1231.997,312500
Europe,Latvia,18/05/2021,69232.282,1226.053,300300
Europe,Latvia,17/05/2021,69152.851,1224.432,291100
Europe,Latvia,16/05/2021,68946.978,1219.569,284800
Europe,Latvia,15/05/2021,68653.028,1214.706,282100
Europe,Latvia,14/05/2021,68293.155,1210.383,274900
Europe,Latvia,13/05/2021,67915.991,1201.197,263300
Europe,Latvia,12/05/2021,67522.076,1197.955,251400
Europe,Latvia,11/05/2021,67165.986,1195.793,239100
Europe,Latvia,10/05/2021,66983.348,1195.253,229400
Europe,Latvia,09/05/2021,66641.847,1193.092,224200
Europe,Latvia,08/05/2021,66217.132,1187.148,223400
Europe,Latvia,07/05/2021,65657.33,1176.881,216700
Europe,Latvia,06/05/2021,65239.64,1170.397,205800
Europe,Latvia,05/05/2021,65046.194,1166.615,194100
Europe,Latvia,04/05/2021,64816.546,1163.913,185000
Europe,Latvia,03/05/2021,64706.855,1158.509,180200
Europe,Latvia,02/05/2021,64501.522,1155.808,178600
Europe,Latvia,01/05/2021,64062.758,1151.485,177700
Europe,Latvia,30/04/2021,63650.472,1148.243,174000
Europe,Latvia,29/04/2021,63274.388,1144.46,167800
Europe,Latvia,28/04/2021,62751.87,1140.137,160000
Europe,Latvia,27/04/2021,62429.822,1137.976,152000
Europe,Latvia,26/04/2021,62310.945,1135.815,147900
Europe,Latvia,25/04/2021,62115.879,1135.274,145400
Europe,Latvia,24/04/2021,61731.691,1131.492,144700
Europe,Latvia,23/04/2021,61362.632,1128.25,141300
Europe,Latvia,22/04/2021,61050.31,1123.387,135400
Europe,Latvia,21/04/2021,60640.184,1119.064,130100
Europe,Latvia,20/04/2021,60268.424,1110.959,124500
Europe,Latvia,19/04/2021,60159.273,1109.338,120500
Europe,Latvia,18/04/2021,59977.176,1106.636,118300
Europe,Latvia,17/04/2021,59623.787,1103.394,117800
Europe,Latvia,16/04/2021,59293.093,1096.91,114400
Europe,Latvia,15/04/2021,58945.648,1090.966,109500
Europe,Latvia,14/04/2021,58549.572,1081.78,106300
Europe,Latvia,13/04/2021,58259.405,1075.296,102800
Europe,Latvia,12/04/2021,58145.931,1073.134,100800
Europe,Latvia,11/04/2021,57947.082,1073.134,99500
Europe,Latvia,10/04/2021,57587.21,1070.432,99400
Europe,Latvia,09/04/2021,57231.66,1060.706,98500
Europe,Latvia,08/04/2021,56831.801,1051.52,95800
Europe,Latvia,07/04/2021,56484.356,1046.657,92000
Europe,Latvia,06/04/2021,56317.388,1045.036,86900
Europe,Latvia,05/04/2021,56253.087,1043.415,84000
Europe,Latvia,04/04/2021,56124.484,1039.092,82400
Europe,Latvia,03/04/2021,55973.726,1038.552,81600
Europe,Latvia,02/04/2021,55656.541,1033.689,79700
Europe,Latvia,01/04/2021,55311.798,1026.124,79400
Europe,Latvia,31/03/2021,54971.378,1022.882,77100
Europe,Latvia,30/03/2021,54687.154,1017.478,74000
Europe,Latvia,29/03/2021,54596.915,1014.776,71200
Europe,Latvia,28/03/2021,54421.842,1011.534,70100
Europe,Latvia,27/03/2021,54096.552,1008.833,70000
Europe,Latvia,26/03/2021,53751.809,1007.212,69700
Europe,Latvia,25/03/2021,53424.357,1000.187,67500
Europe,Latvia,24/03/2021,53005.046,994.243,64600
Europe,Latvia,23/03/2021,52730.548,987.759,61300
Europe,Latvia,22/03/2021,52634.906,986.678,58200
Europe,Latvia,21/03/2021,52494.415,983.976,56800
Europe,Latvia,20/03/2021,52156.697,978.573,56700
Europe,Latvia,19/03/2021,51820.6,973.169,56500
Europe,Latvia,18/03/2021,51560.151,966.685,56100
Europe,Latvia,17/03/2021,51118.145,960.201,55900
Europe,Latvia,16/03/2021,50770.701,955.878,55800
Europe,Latvia,15/03/2021,50674.518,954.798,55700
Europe,Latvia,13/03/2021,50201.712,943.45,53600
Europe,Latvia,14/03/2021,50514.034,949.394,53600
Europe,Latvia,12/03/2021,49860.212,938.587,53100
Europe,Latvia,11/03/2021,49515.469,932.643,50300
Europe,Latvia,10/03/2021,49170.185,921.296,48900
Europe,Latvia,09/03/2021,48915.14,918.054,47500
Europe,Latvia,08/03/2021,48810.312,915.892,46300
Europe,Latvia,06/03/2021,48314.812,907.787,45300
Europe,Latvia,07/03/2021,48636.32,911.57,45300
Europe,Latvia,05/03/2021,47911.711,900.222,44800
Europe,Latvia,04/03/2021,47562.645,893.738,42200
Europe,Latvia,03/03/2021,47066.064,885.093,39000
Europe,Latvia,02/03/2021,46717.539,875.907,36700
Europe,Latvia,01/03/2021,46570.564,874.286,35500
Europe,Latvia,28/02/2021,46367.392,872.124,34600
Europe,Latvia,27/02/2021,45920.523,865.1,34500
Europe,Latvia,26/02/2021,45528.77,860.777,34200
Europe,Latvia,25/02/2021,45089.466,857.535,32300
Europe,Latvia,24/02/2021,44558.302,848.349,30000
Europe,Latvia,23/02/2021,44196.808,835.38,27700
Europe,Latvia,22/02/2021,44048.752,833.219,26400
Europe,Latvia,21/02/2021,43827.209,831.058,25400
Europe,Latvia,20/02/2021,43249.576,828.356,25000
Europe,Latvia,19/02/2021,42877.275,821.872,24500
Europe,Latvia,18/02/2021,42494.707,814.847,23800
Europe,Latvia,17/02/2021,41983.537,802.959,22900
Europe,Latvia,16/02/2021,41598.267,793.233,21800
Europe,Latvia,15/02/2021,41448.05,784.047,21100
Europe,Latvia,13/02/2021,40801.252,773.24,20600
Europe,Latvia,14/02/2021,41218.942,779.724,20600
Europe,Latvia,12/02/2021,40364.649,765.135,20300
Europe,Latvia,11/02/2021,39909.675,753.788,19400
Europe,Latvia,10/02/2021,39374.729,736.496,18400
Europe,Latvia,09/02/2021,38952.716,727.851,18100
Europe,Latvia,08/02/2021,38797.096,723.528,18000
Europe,Latvia,06/02/2021,37973.603,707.318,17700
Europe,Latvia,07/02/2021,38537.728,717.044,17700
Europe,Latvia,05/02/2021,37500.257,692.188,17300
Europe,Latvia,04/02/2021,37099.317,675.437,16400
Europe,Latvia,03/02/2021,36434.147,658.686,15600
Europe,Latvia,02/02/2021,36015.376,649.5,14700
Europe,Latvia,01/02/2021,35793.293,645.718,13700
Europe,Latvia,31/01/2021,35505.286,637.612,13100
Europe,Latvia,30/01/2021,35081.112,630.048,12900
Europe,Latvia,29/01/2021,34578.046,620.321,12700
Europe,Latvia,28/01/2021,34056.609,614.918,12200
Europe,Latvia,27/01/2021,33460.604,608.434,11800
Europe,Latvia,26/01/2021,33086.141,601.949,11300
Europe,Latvia,25/01/2021,32965.643,600.328,10900
Europe,Latvia,23/01/2021,32197.266,581.416,10500
Europe,Latvia,24/01/2021,32688.985,592.763,10500
Europe,Latvia,22/01/2021,31723.92,571.149,10400
Europe,Latvia,21/01/2021,31236.525,557.641,10300
Europe,Latvia,20/01/2021,30648.625,546.834,10100
Europe,Latvia,19/01/2021,30209.861,531.164,9700
Europe,Latvia,18/01/2021,30078.016,528.462,9200
Europe,Latvia,17/01/2021,29771.637,519.276,8800
Europe,Latvia,16/01/2021,29214.537,505.227,8700
Europe,Latvia,15/01/2021,28628.798,497.122,8300
Europe,Latvia,14/01/2021,28115.466,491.178,7300
Europe,Latvia,13/01/2021,27437.328,476.588,6300
Europe,Latvia,12/01/2021,26962.901,466.862,5500
Europe,Latvia,11/01/2021,26784.045,458.757,4600
Europe,Latvia,10/01/2021,26451.19,442.006,3900
Europe,Latvia,09/01/2021,25818.981,432.82,3700
Europe,Latvia,08/01/2021,25150.568,426.876,3500
Europe,Latvia,07/01/2021,24408.128,407.424,3000
Europe,Latvia,06/01/2021,23744.039,390.132,2600
Europe,Latvia,05/01/2021,23298.791,373.922,2100
Europe,Latvia,04/01/2021,22963.234,367.438,1700
Europe,Latvia,30/12/2020,20358.209,325.831,1300
Europe,Latvia,31/12/2020,21096.866,338.259,1300
Europe,Latvia,01/01/2021,22102.457,343.122,1300
Europe,Latvia,02/01/2021,22486.645,347.985,1300
Europe,Latvia,03/01/2021,22656.315,360.953,1300
Europe,Latvia,29/12/2020,19905.396,312.322,800
Europe,Latvia,28/12/2020,19630.898,302.055,400
Europe,Latvia,04/12/2020,10432.528,126.982,0
Europe,Latvia,07/12/2020,11516.469,141.572,0
Europe,Latvia,09/12/2020,11943.886,155.621,0
Europe,Latvia,15/12/2020,13986.947,190.203,0
Europe,Latvia,16/12/2020,14304.132,192.905,0
Europe,Latvia,17/12/2020,14856.91,206.414,0
Europe,Latvia,18/12/2020,15418.874,212.898,0
Europe,Latvia,20/12/2020,16370.969,230.729,0
Europe,Latvia,21/12/2020,16718.414,237.213,0
Europe,Latvia,22/12/2020,16931.852,239.375,0
Europe,Latvia,23/12/2020,17474.363,248.02,0
Europe,Latvia,24/12/2020,18093.063,258.827,0
Europe,Latvia,26/12/2020,19139.18,271.255,0
Europe,Latvia,27/12/2020,19354.779,278.28,0
Asia,Lebanon,22/12/2022,222558.83,1956.922,1059200
Asia,Lebanon,12/12/2022,222440.974,1956.558,1058900
Asia,Lebanon,01/12/2022,222334.593,1955.829,1058800
Asia,Lebanon,20/11/2022,222240.418,1954.007,1058200
